Product Name,Brand,Category,Cantidad de Búsquedas,Término de Búsqueda,Price,Avg. Price per Mo,Net Margin,LQS,# of Reviews,Rating,Min. Price,Net,FBA Fees,Score for PL,Score for Reselling,# of Sellers,Rank,Avg. BSR per Mo,Inventory,Est. Sales,Est. Revenue,Page Sales Share,Page Rev. Share,Rev. per Review,Profit Potential,Available from,Best Seller in ,A+,Weight,Seller Type,Variants,ASIN,URL
"OWYN Pro Elite - Batido vegano de alto contenido proteico a base de plantas, 35 g de proteína, 9 aminoácidos, omega-3, prebióticos, superalimentos verdes para entrenamiento y recuperación, 0 g de carbohidratos netos, cero azúcar, Keto (variedad)",OWYN,Alimentos y Bebidas,1,Proteina Pet Care Vegano,1945,1900,79,62,1346,3.5,1945,1545.76,399.24,4,0,4,14911,14653,5,,1945,< 0.01%,< 0.01%,1,0,2/20/2022,,FALSE,11.13,MCH,1,B09LZZL1FF,https://www.amazon.com.mx/dp/B09LZZL1FF
"BOOST Bebida Nutricional Completa Alta En Proteínas Con Fibra, Chocolate Rico, Botella De 8 Fl Oz, Paquete De 24",BOOST,Alimentos y Bebidas,1,Proteina Alta En Fibra,1799,1799,78,61,11527,4.7,1799,1409.36,389.64,4,0,3,34880,44916,20,,1799,< 0.01%,0.01%,0,0,2/13/2023,,FALSE,15.21,MCH,1,B084HFQMSZ,https://www.amazon.com.mx/dp/B084HFQMSZ
"PROWINNER | Proteína 90%, Sabor Chocolate, Proteína en Polvo de Concentrado de Soya, Suplemento Alimenticio, Apta para Vegetarianos, Sin Azúcar ni Gluten, Baja en Grasas, Sin Derivados de Leche, 400g",ProWinner,Salud y Cuidado Personal,1,Proteina Baja En Sodio,459,481,72,86,19,4.8,459,330.55,128.45,6,4,2,8286,16050,34,4,1783.56,0.01%,< 0.01%,94,661.1,11/24/2019,,TRUE,1.3,MCH,1,B0821T6VJJ,https://www.amazon.com.mx/dp/B0821T6VJJ
"PLENLIFE - Suplemento Alimenticio en Polvo - Proteína Baja en Carbohidratos - Bote con 800 Gramos (800 gramos, Chocolate)",Plenlife,Salud y Cuidado Personal,1,Proteina Alta En Fibra Bajo En Sodio,882.35,880.36,77,70,9,4.3,882.35,677.04,205.31,8,4,2,21142,20617,9,2,1760,0%,0%,196,677.04,3/6/2023,,TRUE,1.92,MCH,1,B0BXQ59WT9,https://www.amazon.com.mx/dp/B0BXQ59WT9
"IQBAR Barras de proteína Keto para cerebro y cuerpo, barras de Keto de arándanos silvestres, barras energéticas de 24 unidades, barras de proteínas bajas en carbohidratos, barras veganas de alta fibra y barras de repuesto de comidas bajas en azúcar, aperitivos veganos",IQ BAR,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,1750,1750,81,89,32,4.8,1750,1410.73,339.27,5,0,7,110714,108680,20,,1750,0%,0%,55,0,5/24/2020,,TRUE,2.7,MCH,1,B086XJJQ83,https://www.amazon.com.mx/dp/B086XJJQ83
"SESEN - Proteína Vegana Sabor Chocolate 850 g - Aminoácidos, Enzimas digestivas, Ingredientes naturales, Suplemento Alimenticio, Vegan Protein, Sin Gluten, Sin Colorantes",SESEN,Salud y Cuidado Personal,1,Proteina De Levadura,850,847.68,76,65,16,4.6,850,648.61,201.39,7,4,2,18414,17146,14,2,1630.42,< 0.01%,< 0.01%,102,648.61,4/4/2023,,FALSE,2.12,FBA,1,B0C1M16BB1,https://www.amazon.com.mx/dp/B0C1M16BB1
"Quest Nutrition Barra de proteínas deliciosa postre paquete variado. Barra de repuesto para comidas bajas en carbohidratos con más de 20 gramos de proteínas. Alta fibra, sin gluten (8 unidades)",Quest Nutrition,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,1620,1620,81,46,1,1,1620,1305.64,314.36,8,4,3,87589,87917,0,90,1620,0%,0%,1620,39169.2,12/20/2018,,FALSE,1.63,FBA,1,B07KRMWJ9F,https://www.amazon.com.mx/dp/B07KRMWJ9F
WHEY PROTEIN CON HMB + L LEUCINA + ASTRAGIN SABOR FRESAS CON CREMA 5LB,OSAI NUTRITION,Salud y Cuidado Personal,1,Proteina De Levadura,1620,1620,80,40,0,,1620,1287.93,332.07,,0,1,119447,112397,4,,1620,< 0.01%,< 0.01%,,0,10/3/2024,,FALSE,5.71,FBA,1,B0DJHFXHR1,https://www.amazon.com.mx/dp/B0DJHFXHR1
"Barra de proteínas sin vaca, tarta de merengue de limón, 0.88 oz de proteína a base de plantas, apto para keto, bajo en azúcar, sin lácteos, sin gluten, vegano, de alta fibra, sin OMG, 12 unidades",No Cow,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,1566.3,1561.1,80,70,958,3.8,1566.3,1259.99,306.31,4,0,2,91205,90279,21,,1566.3,0%,0%,2,0,8/22/2016,,TRUE,1.72,MCH,1,B01K5SBF7I,https://www.amazon.com.mx/dp/B01K5SBF7I
"Hasaki Sanki - Suplemento Alimenticio con Postbióticos de Cacao, Proteína, Probióticos, Vitaminas y Minerales, Vainilla, Flora Intestinal, 560 gr",Sanki,Salud y Cuidado Personal,1,Proteina Nutraceutico,1540,1540,80,64,5,4.2,1540,1238.72,301.28,8,0,1,39954,29804,10,,1540,< 0.01%,< 0.01%,308,0,4/12/2023,,TRUE,1.28,FBA,1,B0C24TXBCB,https://www.amazon.com.mx/dp/B0C24TXBCB
Advance Labs Nutrition | Pureza WPI-100 | Proteína Aislada de suero de leche | Sin Carbohidratos | Sin Sabor,ADVANCE LABS NUTRITION,Alimentos y Bebidas,1,Proteina Nutraceutico,1450,1408.56,80,55,2,5,1450,1154.73,295.27,8,0,2,3494,3530,10,,1450,< 0.01%,< 0.01%,725,0,8/25/2023,,FALSE,2.67,MCH,1,B0CGMXWLKK,https://www.amazon.com.mx/dp/B0CGMXWLKK
"HS HERO SPORT Whey Protein Isolate Sabor Té Chai 1.8kg. 100% Proteína Aislada. 26g de Proteína por Porción, 58 Porciones, Bottle Free, Sin Lactosa, Gluten Free, 18 Aminoácidos.",HEROSPORTS,Salud y Cuidado Personal,1,Proteina Sarcopenia,1450,1450,79,60,2,5,1450,1148.52,301.48,8,0,1,32586,27991,8,,1450,< 0.01%,< 0.01%,725,0,4/29/2024,,FALSE,4.06,FBA,1,B0D326KPGX,https://www.amazon.com.mx/dp/B0D326KPGX
"Multipower 53% de proteína Boost – 20 barritas de 45 g de proteína de coco con 53% de proteína de alta calidad – 24 g de proteína y 1,4 g de azúcar por barra de proteínas",Multipower,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,1442.71,1486.84,80,65,256,4,1442.71,1154.22,288.49,5,0,1,81679,50328,30,,1442.71,0%,0%,6,0,2/3/2025,,FALSE,1.74,MCH,2,B081B8H28S,https://www.amazon.com.mx/dp/B081B8H28S
"HILL'S PRESCRIPTION DIET k/d Kidney Care with Chicken Wet Dog Food, Renal Food, Veterinary Diet, 13 oz. Cans, 12-Pack",HILL'S PRESCRIPTION DIET,Productos para animales,1,Proteina Pet Care,1399,1406.3,77,51,328,4.3,1399,1082.88,316.12,5,0,2,7042,5597,10,,1399,< 0.01%,0.02%,4,0,5/2/2022,,FALSE,11.49,MCH,1,B06XQ5KP68,https://www.amazon.com.mx/dp/B06XQ5KP68
"MRM Veggie Protein, Proteina Vegetal en Polvo (Vegana), Certificada NON-GMO PROJECT, VEGAN.ORG, Sabor Vainilla, 1,140g",MRM,Alimentos y Bebidas,1,Proteina Pet Care Vegano,1389,980,79,81,25,4.8,1389,1102.35,286.65,6,0,1,33933,50728,6,1,1389,< 0.01%,< 0.01%,56,1102.35,4/16/2019,,FALSE,2.95,MCH,1,B07QQ3F2T7,https://www.amazon.com.mx/dp/B07QQ3F2T7
"ZILLA - Terrarios MicroHabitat con cierre de seguridad, arbóreos, pequeños",ROYAL CANIN,Productos para animales,1,Proteina Pet Care,1384,1415.54,78,64,142,4.7,1384,1074.31,309.69,6,0,10,2553,2674,7,,1384,< 0.01%,0.02%,10,0,7/20/2016,,FALSE,8.95,MCH,1,B004RGBCRI,https://www.amazon.com.mx/dp/B004RGBCRI
"MUSASHI- “Barra Alta en Proteína, 45g de Proteína, 2g de Azúcares Totales, Manteca de Cacahuete y Chocolate con Leche Recubierto, Post Workou",MUSASHI,Salud y Cuidado Personal,1,Proteina Alta En Fibra,1360.7,1223.11,79,46,174,4,1360.7,1079.89,280.81,6,0,28,34908,47855,35,,1360.7,< 0.01%,0.01%,8,0,9/12/2024,,FALSE,2.71,MCH,1,B0CYDWGL9F,https://www.amazon.com.mx/dp/B0CYDWGL9F
HILL'S Prescription Diet Gastrointestinal Bioma Digestivo/Cuidado de fibra con pollo seco comida para perros 8.5 lb,HILL'S,Productos para animales,1,Proteina Pet Care Vegano,1355,1288.1,78,68,21,4.6,1355,1052.53,302.47,6,0,1,5199,5881,5,,1355,< 0.01%,< 0.01%,65,0,8/16/2019,,FALSE,8.16,FBA,1,B07QCDF1GJ,https://www.amazon.com.mx/dp/B07QCDF1GJ
"Bajo Zero Wpc Whey. Proteína de suero de leche hidrolizada sabor a chocolate. 35 g de proteína por porción, 0% Azúcar, 864gr",BAJO ZERO,Salud y Cuidado Personal,1,Proteina Cosmetica,1349,1349,80,74,51,4.2,1349,1072.68,276.32,6,0,1,27824,26674,17,7,1349,0%,0%,26,7508.76,12/9/2019,,TRUE,2.16,FBA,1,B082L5JG3F,https://www.amazon.com.mx/dp/B082L5JG3F
"Bajo Zero Wpc Whey. Proteína de suero de leche hidrolizada sabor a fresa, 35 g de proteína por porcion, sin azúcar añadida 864 g totales.",BAJO ZERO,Salud y Cuidado Personal,3,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio | Proteina Cosmetica,1349,1050,80,80,28,4.5,1349,1072.48,276.52,5,0,1,34756,25400,3,10,1349,0%,0%,48,10724.8,8/25/2020,,TRUE,2.16,FBA,1,B08GRNXRQ3,https://www.amazon.com.mx/dp/B08GRNXRQ3
"Bajo Zero Wpc Whey. Proteína de suero de leche sabor a matcha, 35 g de proteína por porción, sin azúcar añadida 864 g.",BAJO ZERO,Salud y Cuidado Personal,3,Proteina Alta En Fibra Bajo En Sodio | Proteina Cosmetica | Proteina Sarcopenia,1349,1050,80,80,21,4.5,1349,1072.68,276.32,6,0,1,50832,38339,3,1,1349,< 0.01%,< 0.01%,64,1072.68,2/18/2020,,TRUE,2.16,FBA,1,B0853CYTD5,https://www.amazon.com.mx/dp/B0853CYTD5
"WOOF | Croquetas para Perros Adultos Sabor Pollo | Comida para Perro 100% Natural | Croqueta con Omega 3 Y 6, Biotina Y Zinc | Alimento Sin Trigo, Maíz O SOYA | Bolsa con 9.9 Kg",WOOF,Productos para animales,1,Proteina Pet Care Vegano,1337,1337,74,79,34,4.2,1337,988.24,348.76,5,0,1,4431,5411,16,,1337,< 0.01%,< 0.01%,39,0,4/19/2023,,FALSE,22.18,FBA,3,B0C34H4GDV,https://www.amazon.com.mx/dp/B0C34H4GDV
"Non Fortified Nutritional Yeast Flakes, Whole Foods Based Protein Powder, Vegan, Gluten Free, Vitamin B Complex, Beta-glucans and All 18 Amino Acids (24 oz.)",Sari Foods Co,Salud y Cuidado Personal,1,Proteina De Levadura,1310,1222.95,80,67,2500,4.6,1310,1041.6,268.4,4,0,6,69374,68448,0,,1310,< 0.01%,< 0.01%,1,0,5/14/2019,,FALSE,1.54,FBA,1,B07888Z95T,https://www.amazon.com.mx/dp/B07888Z95T
Almased Batido De Reemplazo De Comida De Vainilla - Polvo De Proteína Base Vegetal Alta De Bajo Glucémico - Suplemento Nutricional De Apoyo A La Salud Para El Peso - Sabor A Vainilla - 17.6,Almased,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,1305.41,1234.26,80,49,2237,3.7,1305.41,1038.77,266.64,4,0,12,20955,30080,5,,1305.41,0%,0%,1,0,6/19/2024,,FALSE,1.39,MCH,1,B09RG8YL68,https://www.amazon.com.mx/dp/B09RG8YL68
"No Cow Barritas de proteína alta, chocolate con mantequilla de cacahuete - Snacks saludables, 20 g de proteína vegana, alto contenido en fibra, bajo contenido en azúcar, apto para dieta cetogénica, si",No Cow,Alimentos y Bebidas,1,Proteina Alta En Fibra,1300,1300,80,65,796,4.2,1300,1033.63,266.37,4,0,1,29892,19842,27,,1300,< 0.01%,0.01%,2,0,2/18/2025,,FALSE,1.72,MCH,1,B09HJTDRQF,https://www.amazon.com.mx/dp/B09HJTDRQF
"Quest Nutrition Snickerdoodle Galleta de proteínas, alta proteína, baja en carbohidratos, sin gluten, 12 unidades",Quest,Salud y Cuidado Personal,1,Proteina Alta En Fibra Bajo En Sodio,1300,1300,85,26,0,,1300,1105,195,,0,1,118669,117525,30,,1300,0%,0%,,0,4/4/2024,,FALSE,,MCH,1,B0CKSRXB9J,https://www.amazon.com.mx/dp/B0CKSRXB9J
Royal CANIN Skin Care Small Dog 4 kg,ROYAL CANIN,Productos para animales,1,Proteina Pet Care,1299,1293.18,77,86,72,4.8,1299,1003.12,295.88,5,0,1,3915,4993,8,,1299,< 0.01%,0.02%,18,0,5/3/2016,,TRUE,8.95,MCH,1,B0153V8FX4,https://www.amazon.com.mx/dp/B0153V8FX4
"Scifit | Proteína Whey | 24 g de Proteína | 100% Whey Protein | 61 Servicios | Sabor Helado de Coco | Post Entrenamiento | Bajo en Carbs | 5lb (2,27 kg)",SCIFIT,Alimentos y Bebidas,2,Proteina Alta En Fibra Bajo En Sodio | Proteina Sarcopenia,1299,1327.53,78,82,50,4.6,1299,1015.58,283.42,5,0,1,4271,3514,8,30,1299,0.12%,< 0.01%,26,30467.4,2/21/2023,,TRUE,5.58,FBA,1,B0BWPQT77G,https://www.amazon.com.mx/dp/B0BWPQT77G
Truvani- “Proteína Vegana de Guisante en Polvo | Mantequilla de Cacahuete | 20g Proteína Orgánica a Base de Plantas | 20 Porciones | Keto |,Truvani,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,1284.04,1094.74,79,54,98,4.2,1284.04,1020.04,264,6,0,17,123530,95282,2,,1284.04,< 0.01%,< 0.01%,13,0,9/12/2024,,FALSE,1.52,MCH,1,B0BRC21HX6,https://www.amazon.com.mx/dp/B0BRC21HX6
"GrandPet Carne Fresca Croquetas para Perros Cachorros Todas Las Razas, Sabor Carne Fresca 15kg",GrandPet Carne Fresca,Productos para animales,1,Proteina Pet Care,1264,1225.14,70,63,329,4.5,1264,880.59,383.41,4,0,9,1566,2081,9,,1264,< 0.01%,0.02%,4,0,2/26/2016,,FALSE,33.73,FBA,1,B01CAM6NYM,https://www.amazon.com.mx/dp/B01CAM6NYM
Nupec Comida para Perros First Care 8 kg - Paquete de 1,Nupec,Productos para animales,1,Proteina Pet Care,1260,1208.1,74,74,203,4.6,1260,935.2,324.8,5,0,8,1705,2691,10,,1260,< 0.01%,0.02%,6,0,3/30/2020,,FALSE,17.81,MCH,1,B086MFTHHP,https://www.amazon.com.mx/dp/B086MFTHHP
"IQBAR Barras De Proteína Vegetal Cerebral Y Corporal - Matcha Chai - 12 Count, Baja En Carb, Alta En Fibra, Sin Gluten, Snacks Veganos Saludables - Paquete De Barras Keto Con Bajo En Azúcar",IQ BAR,Alimentos y Bebidas,1,Proteina Alta En Fibra,1209.5,1271.04,79,63,556,4.2,1209.5,957.67,251.83,4,0,5,16438,36712,6,,1209.5,< 0.01%,< 0.01%,2,0,5/11/2022,,FALSE,1.37,FBA,1,B086Z5S5LZ,https://www.amazon.com.mx/dp/B086Z5S5LZ
"FLORA01, Proteína Integral, Proteína aislada suero de leche con colageno, Especial para mayores de 40 años, Sabor Chocolate, Contenido 1.05 Kg",Flora BioHack,Alimentos y Bebidas,1,Proteina Alta En Fibra,1180,1075.99,78,54,14,4.3,1180,925.22,254.78,7,0,1,3630,10769,30,,1180,< 0.01%,< 0.01%,84,0,3/26/2024,,FALSE,2.34,MCH,1,B0CZ7MKCQL,https://www.amazon.com.mx/dp/B0CZ7MKCQL
Croquetas Science Diet / Hill's k/d,HILL'S PRESCRIPTION DIET,Productos para animales,1,Proteina Pet Care,1177,1196.15,77,78,1105,4.7,1177,900.76,276.24,3,4,5,2805,3083,5,22,1177,0.18%,0.01%,1,3963.34,7/28/2015,,FALSE,8.64,MCH,1,B0050JL2EO,https://www.amazon.com.mx/dp/B0050JL2EO
BeCrickets Proteína de Grillo con Prebióticos Naturales | Sabor Vainilla | 84 cucharadas | 756 g | Alternativa Proteína Vegana,BECRICKETS,Alimentos y Bebidas,1,Proteina Alta En Fibra,1141,1141,79,70,41,3.9,1141,898.19,242.81,6,0,1,11360,8598,6,18,1141,0.14%,< 0.01%,28,16167.42,3/12/2023,,TRUE,1.72,FBA,1,B08TM8FGDV,https://www.amazon.com.mx/dp/B08TM8FGDV
"Kaizen Food Company Kaizen Keto Pasta Ziti - 2 Carbohidratos Netos, 19G De Proteína - Sin Gluten, Pasta Keto Elaborada Con Harina De Lupini Alta En Fibra - 8 Onzas (Paquete De 3)",Kaizen Food Company,Alimentos y Bebidas,1,Proteina Alta En Fibra,1132.34,1078.77,78,47,119,3.8,1132.34,888.54,243.8,6,0,20,62043,61138,35,,1132.34,< 0.01%,< 0.01%,10,0,9/12/2024,,FALSE,1.96,MCH,1,B0BTMY5JP7,https://www.amazon.com.mx/dp/B0BTMY5JP7
"Doctor By- Proteína de calostro para Perros y Cachorros: suplemento para Aumentar de Peso para Perros, Fuerza Muscular e inmunidad",Doctor By,Productos para animales,2,Proteina Pet Care | Proteina Pet Care Vegano,1125.18,1141.4,79,45,45,3.7,1125.18,891.16,234.02,6,0,15,57915,43907,5,,1125.18,< 0.01%,< 0.01%,25,0,7/24/2023,,FALSE,0.66,MCH,1,B0BF921ST5,https://www.amazon.com.mx/dp/B0BF921ST5
One Nature 1.3kg Proteína Vegana En Polvo Certificada 100% Vegetal (VAINILLA),ONE NATURE,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,1120,896,78,76,124,4.3,1120,872.53,247.47,5,0,1,18176,21135,10,46,1120,0.22%,< 0.01%,9,40136.38,11/23/2017,,TRUE,3.22,MCH,4,B0784JJ4CZ,https://www.amazon.com.mx/dp/B0784JJ4CZ
"Naked Nutrition Avena Desnuda - Chocolate Pb Banana Avena Nocturna, 20G De Proteína De Suero, Desayuno O Batido Instantáneo De Avena Sin Gluten, Avena Alta En Proteína, Batido De Desayuno Al",NAKED,Alimentos y Bebidas,1,Proteina Alta En Fibra,1105.39,1119.38,78,54,130,4.2,1105.39,866.62,238.77,6,0,6,24407,21281,10,,1105.39,< 0.01%,< 0.01%,9,0,9/12/2024,,FALSE,1.81,MCH,1,B0CGKGT77J,https://www.amazon.com.mx/dp/B0CGKGT77J
Euren AP Suplemento Alimenticio de Proteína y Fibra Sabor Vainilla 1050 g – RAAM Laboratorios,Genérico,Salud y Cuidado Personal,1,Proteina Alta En Fibra,1048,1048,78,59,0,,1048,812.72,235.28,,0,1,119171,108599,4,,1048,< 0.01%,< 0.01%,,0,5/5/2025,,FALSE,2.8,FBA,1,B0F7P22DW9,https://www.amazon.com.mx/dp/B0F7P22DW9
BIO B | Perfect Protein | Sabor Vainilla | 22 g proteína vegana 0g azúcar 3 billones UFC probióticos | Con enzimas digestivas y sin inflamación | 1 Kg | 26 porciones | Sin Lácteos,BIO B,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,1029,607,77,67,2,4.5,1029,797.21,231.79,8,0,1,35514,26036,2,,1029,< 0.01%,< 0.01%,515,0,9/7/2022,,TRUE,2.6,FBA,1,B0BDMS6584,https://www.amazon.com.mx/dp/B0BDMS6584
BIO B | Perfect Protein | Sabor Dulce de Leche | 22 g proteína vegana 0g azúcar 3 billones UFC probióticos | Con enzimas digestivas y sin inflamación | 1 Kg | 26 porciones | Sin Lácteos,BIO B,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,1029,986.47,77,78,1,5,1029,797.1,231.9,7,0,1,50062,34641,3,,1029,< 0.01%,< 0.01%,1029,0,7/26/2022,,TRUE,2.62,FBA,1,B0B7S9HLKW,https://www.amazon.com.mx/dp/B0B7S9HLKW
"VEGAN - MY PERFECT SHAKE® - Con 47 nutrientes + 26 vitaminas y minerales, proteínas vegetales, omega 3, fibra, café verde y mucho más - Sabor Mazapán Cacao - 1 Kg",MY PERFECT SHAKE,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,499,999.46,70,70,28,3.9,499,346.95,152.05,5,4,2,14469,19753,4,2,998,< 0.01%,< 0.01%,36,346.95,10/6/2021,,TRUE,2.54,FBA,1,B09J1Q5ZT2,https://www.amazon.com.mx/dp/B09J1Q5ZT2
"Foods Alive Copos de levadura nutricional | Proteína no fortificada, a base de plantas, sustituto de queso vegano, condimento versátil para una amplia gama de platos, 6 onzas (paquete de 2)",Foods Alive,Alimentos y Bebidas,1,Proteina De Levadura,994.44,994.44,78,81,70,4.3,994.44,778.09,216.35,5,0,2,53153,52439,30,,994.44,< 0.01%,< 0.01%,14,0,3/23/2017,,TRUE,0.84,MCH,1,B01MYR0W4U,https://www.amazon.com.mx/dp/B01MYR0W4U
Limit-X Nutrition Sexy Fit - Suplemento Proteína Concentrada de Suero de Leche | 21 g de proteína | Adicionada con Colágeno Hidrolizado y Ácido Fólico | 3 libras | 41 porciones (Chocolate),Limit X Nutrition,Alimentos y Bebidas,1,Proteina Cosmetica,960,960,77,83,8,5,960,737.04,222.96,7,0,1,9395,6449,10,,960,0%,0%,120,0,10/11/2022,,TRUE,3.13,FBA,2,B0CCSTNMDJ,https://www.amazon.com.mx/dp/B0CCSTNMDJ
Garden Of Life - Organic Raw Protein Proteína Orgánica sabor Chocolate - 610g - vegana,Garden of Life,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,930,930,77,64,2886,4.4,930,718.5,211.5,4,7,3,34041,26976,3,91,930,0.43%,< 0.01%,0,21794.5,1/10/2016,,TRUE,1.7,FBA,1,B01A7N9KPK,https://www.amazon.com.mx/dp/B01A7N9KPK
"ONE - Barras de proteína, cookies n creme, barras de proteínas sin gluten con 0.8 onzas de proteína y solo 0.0 oz de azúcar, bocadillos sin culpa para dietas altas en proteínas, 2.2 onzas (paquete de 12)",Genérico,Salud y Cuidado Personal,1,Proteina Alta En Fibra,899,899,77,73,1,5,899,692.59,206.41,7,0,1,26217,21011,15,,899,< 0.01%,< 0.01%,899,0,2/5/2017,,FALSE,1.74,FBA,1,B0DQFGNBB2,https://www.amazon.com.mx/dp/B0DQFGNBB2
"Nutrimeal Polvo Proteico Vainilla Francesa, 540g, 18g Proteína por Porción, Sin Gluten, Bajo Índice Glucémico",Genérico,Salud y Cuidado Personal,1,Proteina Alta En Fibra Bajo En Sodio,899,982.6,77,45,0,,899,694.43,204.57,,0,1,35876,31051,3,,899,0%,0%,,0,8/28/2025,,FALSE,1.19,MCH,1,B0FP4H7P98,https://www.amazon.com.mx/dp/B0FP4H7P98
"Proteína Vegana Olin Mdn Sports 1.2kg Delicioso Sabor Plátano-vainilla, 1.2kg, Con 21g De Proteína, Calidad Pura",MDN,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,857,663.08,76,70,43,3.7,857,651.17,205.83,6,0,1,34232,27384,0,6,857,0.03%,< 0.01%,20,3907.02,4/28/2020,,TRUE,2.73,MCH,2,B087YLDRCL,https://www.amazon.com.mx/dp/B087YLDRCL
"ALIF PROT PLUS, 900 gr (fresa)",ALIF,Salud y Cuidado Personal,1,Proteina Nutraceutico,799,799,75,36,0,,799,600.55,198.45,,0,1,51423,51137,0,,799,< 0.01%,< 0.01%,,0,11/14/2023,,FALSE,1.98,FBA,1,B0CPMFMGNX,https://www.amazon.com.mx/dp/B0CPMFMGNX
"ALIF PROT PLUS, 900 gr (chocolate)",ALIF,Salud y Cuidado Personal,1,Proteina Nutraceutico,799,799,75,57,1,5,799,600.55,198.45,8,0,1,78924,68053,0,,799,< 0.01%,< 0.01%,799,0,12/5/2023,,FALSE,1.98,FBA,1,B0CPMC869G,https://www.amazon.com.mx/dp/B0CPMC869G
"ALIF PROT PLUS, 900 gr (vainilla)",ALIF,Salud y Cuidado Personal,1,Proteina Nutraceutico,799,799,75,36,0,,799,600.55,198.45,,0,1,103576,99943,0,,799,< 0.01%,< 0.01%,,0,12/5/2023,,FALSE,1.98,FBA,1,B0CPMDL431,https://www.amazon.com.mx/dp/B0CPMDL431
Nutrisite by Medsite- “Nutrisite Nutrition Proteína Aislada de Suero en Polvo para Fines Médicos Especiales Soporte para la Curación de Heridas,Medsite,Salud y Cuidado Personal,1,Proteina Sarcopenia,741.7,906.04,76,59,29,3.9,741.7,563.98,177.72,6,0,2,17131,91549,24,,741.7,< 0.01%,< 0.01%,26,0,9/12/2024,,FALSE,0.79,FBA,1,B0CC344SN2,https://www.amazon.com.mx/dp/B0CC344SN2
Fraca | H-Protein | Proteína | Para niños jóvenes y adultos | Pack 3 latas 100g c/u,FRACA,Alimentos y Bebidas,1,Proteina Sarcopenia,720,719.13,75,60,0,,720,540.41,179.59,,0,1,7671,12797,3,,720,< 0.01%,< 0.01%,,0,2/10/2025,,FALSE,1.34,FBA,1,B0DWVZPZFF,https://www.amazon.com.mx/dp/B0DWVZPZFF
Rex Natural Range Adult 3 kg-Alimento Perro Adulto con Pollo Fresco,Rex Natural Range,Productos para animales,1,Proteina Pet Care,699,699,72,88,15,4.9,699,500.42,198.58,5,0,1,10630,7022,5,,699,< 0.01%,< 0.01%,47,0,2/24/2023,,TRUE,6.72,FBA,2,B0BWPP5TGT,https://www.amazon.com.mx/dp/B0BWPP5TGT
Easy Fit by Julia Ritz | 14 Sobres De Proteina + Colágeno Premium hidrolizado GRASS-FED | Suplemento alimenticio en polvo | 25 g de proteína |1 g NET CARB | HWPI GRASS-FED | 10 g de Colágeno hidrolizado | Pre + Probióticos | Cont Net 455gr (Chai),EASY FIT BY JULIA RITZ,Salud y Cuidado Personal,1,Proteina Nutraceutico,699,699,75,57,0,,699,524.3,174.7,,0,1,23090,18184,30,,699,< 0.01%,< 0.01%,,0,2/15/2025,,TRUE,1.23,FBA,3,B0DXDL7X42,https://www.amazon.com.mx/dp/B0DXDL7X42
"Proteína Wheyner Isolate, MDN Sports, Estevia 500g, 0 Carbs 16.6 Servs. Sabor Chocolate",MDN,Salud y Cuidado Personal,5,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio | Proteina Baja En Sodio | Proteina De Levadura | Proteina Nutraceutico,679,679,75,81,4,5,679,506.47,172.53,7,0,1,38748,27195,19,,679,< 0.01%,< 0.01%,170,0,4/2/2024,,TRUE,1.34,MCH,1,B0CZSD7NC8,https://www.amazon.com.mx/dp/B0CZSD7NC8
"Proteína de Grillo BeCrickets Vainilla | 378 g (42 porciones) | Sin Acné, Sin Aditivos, Natural y Alta en Proteína | Prebióticos | Hecha en México",BECRICKETS,Salud y Cuidado Personal,1,Proteina Alta En Fibra,649.9,623.3,75,70,49,4,649.9,485.29,164.61,5,0,1,28012,20650,10,8,649.9,0.06%,< 0.01%,13,3882.32,1/24/2021,,TRUE,0.83,FBA,1,B08TPD5F77,https://www.amazon.com.mx/dp/B08TPD5F77
"Prime Care Alimento para Perros Adultos Razas Medianas y Grandes 10 kg, Ideal para Perros Adultos a Partir de los 12 Meses de Edad.",Prime Care,Productos para animales,1,Proteina Pet Care,647.5,788.86,62,59,4,3.8,647.5,402.6,244.9,7,0,1,1155,2997,0,,647.5,< 0.01%,< 0.01%,162,0,5/8/2025,,TRUE,22.44,MCH,1,B0F83X3LSC,https://www.amazon.com.mx/dp/B0F83X3LSC
